Province,Temple Name
กาฬสิน,วัดกลาง
กาฬสิน,วัดข้าวหลาม
กาฬสิน,วัดชัยมงคล
กาฬสิน,วัดดอนเปลือย
กาฬสิน,วัดน้ำจั้น
กาฬสิน,วัดโปโล
กาฬสิน,วัดสงยาง
กาฬสิน,วัดสระบัวราษฎร์ประดิษฐ์
กาฬสิน,วัดสะอาดชัยศรี
กาฬสิน,วัดสระแคนนามล
กาฬสิน,วัดหนองไผ่
กาฬสิน,วัดหนองอีกุ้ม
กาฬสิน,วัดแจ้งจม
กาฬสิน,วัดท่ากลาง
กาฬสิน,วัดท่าเพลิง
กาฬสิน,วัดท่าเหมือดแอ่
กาฬสิน,วัดบ้านเก่าน้อย
กาฬสิน,วัดบ้านโจด
กาฬสิน,วัดบุญญวาสวนาราม
กาฬสิน,วัดปทุมเกษรหนองบัว
กาฬสิน,วัดศรีสุมังคาราม
กาฬสิน,วัดโคกล่าม
กาฬสิน,วัดโคกศรี
กาฬสิน,วัดโนนเมือง
กาฬสิน,วัดบ้านเมย
กาฬสิน,วัดบ้านแวง
กาฬสิน,วัดสวนโคก
กาฬสิน,วัดสีถาน
กาฬสิน,วัดอัมพปาลิการาม
กาฬสิน,วัดบ้านแก
กาฬสิน,วัดแพงศรีบ้านบ่อ
กาฬสิน,วัดโพธิ์คีรีสว่างริมทุ่ง
กาฬสิน,วัดโพธิ์ทองสงเปลือย
กาฬสิน,วัดสง่าอรุณ
กาฬสิน,วัดสว่างดอนแก้ว
กาฬสิน,วัดสว่างโพธิ์ศรี
กาฬสิน,วัดสว่างอารมณ์
กาฬสิน,วัดสะอาดสมศรี
กาฬสิน,วัดหนองตุ
กาฬสิน,วัดคำโพนทอง
กาฬสิน,วัดดอนหัน
กาฬสิน,วัดโนนไฮ
กาฬสิน,วัดประชาศรัทธาธรรม
กาฬสิน,วัดป่ารัตนธรรมคุณ
กาฬสิน,วัดโพนงาม
กาฬสิน,วัดโพนทอง
กาฬสิน,วัดสุวรรณนิคคลี
กาฬสิน,วัดดอนทองวราราม
กาฬสิน,วัดหนองหวาย
กาฬสิน,วัดดอนกู่
กาฬสิน,วัดโนนโพธิ์ศรี
กาฬสิน,วัดโพธิ์ชัยโนนสูง
กาฬสิน,วัดโพธิ์ชัยเสมาราม
กาฬสิน,วัดสว่างอรุณนาบึง
กาฬสิน,วัดแสงจันทร์นาเชือก
กาฬสิน,วัดหนองคู
กาฬสิน,วัดหนองแปน
กาฬสิน,วัดเกษมาคม
กาฬสิน,วัดบ้านบึง
กาฬสิน,วัดบ้านลาด
กาฬสิน,วัดบ้านเล้า
กาฬสิน,วัดปฐมเกษาราม
กาฬสิน,วัดโพธิ์ชัย
กาฬสิน,วัดโพธิ์โนนสว่าง
กาฬสิน,วัดโพธิ์บึงไฮ
กาฬสิน,วัดราษฎร์คงคาสีมาราม
กาฬสิน,วัดศิริสว่าง
กาฬสิน,วัดอนุสาวรีย์โพธิ์ชัย
กาฬสิน,วัดดอนยางจันทาราม
กาฬสิน,วัดดอนยุง
กาฬสิน,วัดโนนไผ่ล้อม
กาฬสิน,วัดหนองคอนสวรรค์
กาฬสิน,วัดป่าเครือวัลย์
กาฬสิน,วัดป่าวิเวกสามัคคีธรรม
กาฬสิน,วัดทิพวัน
กาฬสิน,วัดศรีสว่างไพบูลย์
กาฬสิน,วัดแพงศรีเมือง
กาฬสิน,วัดโพธิ์ศรี
กาฬสิน,วัดโพธิ์ศรีบ้านน้อย
กาฬสิน,วัดโพธิ์ศรีสะอาด
กาฬสิน,วัดสว่างชัยศรีโนนชัย
กาฬสิน,วัดสว่างแสงจันทร์ดอนข่า
กาฬสิน,วัดสายทองหนองเม็ก
กาฬสิน,วัดดอนแคน
กาฬสิน,วัดบ้านชาด
กาฬสิน,วัดโพธิ์ศรีท่าแห่
กาฬสิน,วัดเหล่าแดง
กาฬสิน,วัดเหล่าใหญ่
กาฬสิน,วัดอุทัยโนนขวา
กาฬสิน,วัดสว่างโพธิ์ทอง
กาฬสิน,วัดอรุณรัตนสีสุก
กาฬสิน,วัดกุดฆ้องชัย
กาฬสิน,วัดทุ่งสว่างสาคร
กาฬสิน,วัดโนนแดงใต้
กาฬสิน,วัดโนนแดงเหนือ
กาฬสิน,วัดบวรดิตถาราม
กาฬสิน,วัดโพธิ์สว่างนาราม
กาฬสิน,วัดลำชีศรีวนาราม
กาฬสิน,วัดศิริอัมพวันวังยาง
กาฬสิน,วัดอนงคาราม
กาฬสิน,วัดตลาดแคร์หัวหนอง
กาฬสิน,วัดโนนเปลือย
กาฬสิน,วัดบวรนิเวศ
กาฬสิน,วัดโพธิ์ศรีกระเดา
กาฬสิน,วัดโพธิ์ศรีบ้านตูม
กาฬสิน,วัดหัวนาคำ
กาฬสิน,วัดโพธิ์ศรีหนองบัว
กาฬสิน,วัดหัวบึง
กาฬสิน,วัดโนนศิลา
กาฬสิน,วัดสว่างรัตนาราม
กาฬสิน,วัดสุวรรณหงษ์ทองหนองคู
กาฬสิน,วัดป่าเหล่ากลาง
กาฬสิน,วัดสุวรรณคีรีวงค์
กาฬสิน,วัดบูรพาด่านแต้
กาฬสิน,วัดมณีนพรัตน์
กาฬสิน,วัดวิเศษไชยศรี
กาฬสิน,วัดสะอาดไชยศรี
กาฬสิน,วัดอนงคาศรี
กาฬสิน,วัดเขตตาราม
กาฬสิน,วัดศรีจันทร์โพธาราม
กาฬสิน,วัดเทวาประสิทธิ์
กาฬสิน,วัดคำป่าว่าน
กาฬสิน,วัดอนุเขตตาราม
กาฬสิน,วัดดอยดงเย็น
กาฬสิน,วัดชัยประสิทธิ์
กาฬสิน,วัดป่าทองประดิษฐ์
กาฬสิน,วัดป่าสวรรค์จันทาราม
กาฬสิน,วัดป่าอัมพวัน
กาฬสิน,วัดบ้านนายอ
กาฬสิน,วัดบ้านม่วงนาดี
กาฬสิน,วัดม่วงนาดี
กาฬสิน,วัดป่าอัมพวันบ้านหินลาด
กาฬสิน,วัดปทุมรังษี
กาฬสิน,วัดคูหาผานิพพาน
กาฬสิน,วัดอุดมคงคานิมิต
กาฬสิน,วัดคำสร้างเที่ยง
กาฬสิน,วัดศรีสง่าท่านาจาน
กาฬสิน,วัดหนองกุงกลาง
กาฬสิน,วัดหนองกุงใหญ่
กาฬสิน,วัดหนองแซง
กาฬสิน,วัดท่าช้าง
กาฬสิน,วัดนาแก้ว
กาฬสิน,วัดสะอาดชัยศรี
กาฬสิน,วัดสะอาดโพธิ์ชัย
กาฬสิน,วัดอโศกธรรมมาราม
กาฬสิน,วัดชมศิริ
กาฬสิน,วัดโพธิ์ชัยศรีบุญเรือง
กาฬสิน,วัดโพธิ์ศรีสว่างหนองช้าง
กาฬสิน,วัดสว่างศรีบุญเรือง
กาฬสิน,วัดสะอาดชัยศรีดงตาว
กาฬสิน,วัดป่าท่างาม
กาฬสิน,วัดป่าศรัทธาธรรมานุสรณ์
กาฬสิน,วัดกกต้อง
กาฬสิน,วัดโนนศิลา
กาฬสิน,วัดบ้านโคกโก่ง
กาฬสิน,วัดบ้านวังมน
กาฬสิน,วัดป่ากุดหว้า
กาฬสิน,วัดศิลาลาดติการาม
กาฬสิน,วัดอุปถัมภ์โพธารามกุดค้าว
กาฬสิน,วัดโคกกลาง
กาฬสิน,วัดจุมจังเหนือ
กาฬสิน,วัดบูระพาภิรมย์
กาฬสิน,วัดป่านาคำ
กาฬสิน,วัดป่านาเหนือ
กาฬสิน,วัดพร้าวศรีสำราญ
กาฬสิน,วัดแจนแลนใต้
กาฬสิน,วัดแจนแลนเหนือ
กาฬสิน,วัดแช่มชื่นพรมประสิทธิ์
กาฬสิน,วัดบ้านหนองโง้ง
กาฬสิน,วัดหนองฟ้าเลื่อน
กาฬสิน,วัดกลางอุดมวารี
กาฬสิน,วัดโพธิ์ชัยบ้านหวาย
กาฬสิน,วัดสิมนาโก
กาฬสิน,วัดอรัญญิกาเสนานิคม
กาฬสิน,วัดอัมพวันบ้านชาด
กาฬสิน,วัดบูรพาภิรมย์
กาฬสิน,วัดบูรพาภิรมย์
กาฬสิน,วัดโพธิสมพร
กาฬสิน,วัดศรีบูรพา
กาฬสิน,วัดสว่างคงคา
กาฬสิน,วัดสว่างหงษ์ทอง
กาฬสิน,วัดธงชัยศรีอำนวย
กาฬสิน,วัดโนนสวรรค์
กาฬสิน,วัดบ้านกกตาล
กาฬสิน,วัดบุญฑริกาวาส
กาฬสิน,วัดโพธิ์ชัยบุ่งคล้า
กาฬสิน,วัดสามัคคีธรรมบวขาว
กาฬสิน,วัดอัมพวันบ้านดอน
กาฬสิน,วัดบ้านหนองบัวทอง
กาฬสิน,วัดป่าราษฎร์บำรุงคงมัน
กาฬสิน,วัดศิริราชบำรุงสมสะอาดเหนือ
กาฬสิน,วัดโพธิ์ชัยสามขา
กาฬสิน,วัดศรีสมสนุกบ้านคุย
กาฬสิน,วัดสว่างบึงทอง
กาฬสิน,วัดแสงอรุณวราราม
กาฬสิน,วัดบ้านหนองสระพัง
กาฬสิน,วัดโพธิ์ชัย
กาฬสิน,วัดโพธิ์ศรีแก้วห้วยม่วง
กาฬสิน,วัดศิลาอาสน์จิตราษฎร์รังสรรค์
กาฬสิน,วัดโพธิ์ชัยดงเหนือ
กาฬสิน,วัดสีสุกกุดฝั่งแดง
กาฬสิน,วัดหอคำกั้ง
กาฬสิน,วัดหอไตรเหล่าใหญ่
กาฬสิน,วัดเหล่าใหญ่เหนือ
กาฬสิน,วัดท่าสินเธาว์เหล่าไฮงาม
กาฬสิน,วัดบ้านโนนยาง
กาฬสิน,วัดบ้านหนองเม็ก
กาฬสิน,วัดป่าท่าแสงจันทร์
กาฬสิน,วัดโพธิ์ชัยศรี
กาฬสิน,วัดสันติการาม
กาฬสิน,วัดโนนฟองแก้ว
กาฬสิน,วัดสมสะอาด
กาฬสิน,วัดกุดปลาค้าว
กาฬสิน,วัดทรงศิลา
กาฬสิน,วัดโพธิ์ชัยบ้านค้อ
กาฬสิน,วัดกลางกุดสิมคุ้มใหม่
กาฬสิน,วัดบูรพากุดสิมคุ้มใหม่
กาฬสิน,วัดโพนวิมาน
กาฬสิน,วัดโพนสว่าง
กาฬสิน,วัดกลางกุดสิมตคุ้มเก่า
กาฬสิน,วัดบูรพาคุ้มเก่า
กาฬสิน,วัดโพธิ์ไทร
กาฬสิน,วัดสามัคคีธรรม
กาฬสิน,วัดอินทรนิมิตร
กาฬสิน,วัดนาคูใต้
กาฬสิน,วัดนาคูเหนือ
กาฬสิน,วัดโพธิ์ศรีแก้ว
กาฬสิน,วัดสว่างโพธิ์ชัยบ้านชาด
กาฬสิน,วัดโนนสูง
กาฬสิน,วัดบ้านจาน
กาฬสิน,วัดสว่างคงคา
กาฬสิน,วัดหนองห้าง
กาฬสิน,วัดนางาม
กาฬสิน,วัดบ่อแก้ว
กาฬสิน,วัดบ้านม่วงกุล
กาฬสิน,วัดป่าตาลอุดม
กาฬสิน,วัดหินลาด
กาฬสิน,วัดอินทราราม
กาฬสิน,วัดกลางภูแล่นช้าง
กาฬสิน,วัดน้ำปุ้น
กาฬสิน,วัดศรีวิชัย
กาฬสิน,วัดกกต้อง
กาฬสิน,วัดบ้านนาวี
กาฬสิน,วัดวังคำ
กาฬสิน,วัดหนองแสง
กาฬสิน,วัดกุดกอก
กาฬสิน,วัดโพธิ์ชัย
กาฬสิน,วัดส้มป่อยโพธาราม
กาฬสิน,วัดกุดตาใกล้
กาฬสิน,วัดจอมศรี
กาฬสิน,วัดนากระเดา
กาฬสิน,วัดนากุดสิน
กาฬสิน,วัดดาวดึงส์
กาฬสิน,วัดโพนนาดี
กาฬสิน,วัดหนองผือ
กาฬสิน,วัดคูหาผานิพพาน
กาฬสิน,วัดโพนวิมาน
กาฬสิน,วัดวังคำ
กาฬสิน,วัดดำแคน
กาฬสิน,วัดนาเจริญ
กาฬสิน,วัดราษฎร์บำรุงโนนสมบูรณ์
กาฬสิน,วัดป่าศรีไพรวัลย์โพนแพง
กาฬสิน,วัดโพธิ์ชัยดินจี่
กาฬสิน,วัดสว่างโพธิ์ชัยโพนแพง
กาฬสิน,วัดบูรพาสีหราษฎร์
กาฬสิน,วัดศรีสันเมือง
กาฬสิน,วัดศรีสุมังคลาราม
กาฬสิน,วัดสว่างคงคา
กาฬสิน,วัดสว่างโพธิ์ศรีทอง
กาฬสิน,วัดสะอาดสมศรี
กาฬสิน,วัดอุทัยทิพพาวาส
กาฬสิน,วัดจำปาทอง
กาฬสิน,วัดนาตาล
กาฬสิน,วัดโพธิ์ชัยแสงสว่างนาทัน
กาฬสิน,วัดศีรษะเกษวราราม
กาฬสิน,วัดสีดาวราราม
กาฬสิน,วัดอุทัยธาราม
กาฬสิน,วัดจอมศรีอัมพวัน
กาฬสิน,วัดทิพพาวาสทุ่งมน
กาฬสิน,วัดเทพรังษีศิลาราม
กาฬสิน,วัดโพธิ์ชัยศรีสว่าง
กาฬสิน,วัดโพธิ์ไทรนาบอน
กาฬสิน,วัดสว่างคำสมบูรณ์ศิลาอาสน์
กาฬสิน,วัดโพธิ์ชัยปฐมพร
กาฬสิน,วัดโพธิ์ชัยศรีทองโคกน้อย
กาฬสิน,วัดโพธิ์พิพัฒนารามสูงเนิน
กาฬสิน,วัดศรีจันทร์สว่างคงคา
กาฬสิน,วัดหนองยางใต้
กาฬสิน,วัดหนองยางเหนือ
กาฬสิน,วัดโพธิ์ชัย
กาฬสิน,วัดโพธิ์ชัยบ้านโพน
กาฬสิน,วัดโพธิ์ศรีวิลัย
กาฬสิน,วัดท่างาม
กาฬสิน,วัดห้วยยาง
กาฬสิน,วัดบูรพารามหนองแสง
กาฬสิน,วัดโพธิ์ศรีสว่างกุดแห่
กาฬสิน,วัดหนองยอ
กาฬสิน,วัดภูผักหวาน
กาฬสิน,วัดอรุณราษฎร์บำรุง
กาฬสิน,วัดรังษีปาลิวัน
กาฬสิน,วัดป่าสุประเสริฐ
กาฬสิน,วัดกุงเก่า
กาฬสิน,วัดขอนแก่น
กาฬสิน,วัดคำแคน
กาฬสิน,วัดโคกกัมภ์
กาฬสิน,วัดถ้ำไม้รัง
กาฬสิน,วัดสร้างแก้ว
กาฬสิน,วัดกุดจิก
กาฬสิน,วัดแสนสุข
กาฬสิน,วัดหนองหลวงโคกกลาง
กาฬสิน,วัดคำจันทร์เพ็ญ
กาฬสิน,วัดดงกลาง
กาฬสิน,วัดดงจันทร์
กาฬสิน,วัดดงสวรรค์
กาฬสิน,วัดไทยเจริญ
กาฬสิน,วัดสว่างอรุณดงบัง
กาฬสิน,วัดท่าคันโท
กาฬสิน,วัดท่าเมือง
กาฬสิน,วัดถ้ำน้ำทิพย์
กาฬสิน,วัดโนนอำนวย
กาฬสิน,วัดป่าอริยทรัพย์
กาฬสิน,วัดบุตรอินทราราม
กาฬสิน,วัดคำบอน
กาฬสิน,วัดดงสมบูรณ์
กาฬสิน,วัดบ้านยางอู้ม
กาฬสิน,วัดโพธิ์ศรีสว่าง
กาฬสิน,วัดศิริธรรม
กาฬสิน,วัดสันติธรรม
กาฬสิน,วัดคลองน้ำไหล
กาฬสิน,วัดชัยวงษ์จันทร์
กาฬสิน,วัดถ้ำเกิ้ง
กาฬสิน,วัดสามัคคีธรรม
กาฬสิน,วัดถ้ำไทรทอง
กาฬสิน,วัดทรงธรรม
กาฬสิน,วัดนาตาล
กาฬสิน,วัดนิมิตสามัคคี
กาฬสิน,วัดเขาน้อย
กาฬสิน,วัดศรีสะอาดนามน
กาฬสิน,วัดสะอาดสมศรี
กาฬสิน,วัดหนองหญ้าปล้อง
กาฬสิน,วัดอโศการาม
กาฬสิน,วัดดงสวาง
กาฬสิน,วัดศรีสุมังคลาราม
กาฬสิน,วัดสว่างวารีหนองน้อย
กาฬสิน,วัดสุวรรณวารีหนองแวง
กาฬสิน,วัดอนงค์สงเปลือย
กาฬสิน,วัดโนนยิ่งสันต์
กาฬสิน,วัดโพธิ์ชัยหนองบัวกลาง
กาฬสิน,วัดจินดามณี
กาฬสิน,วัดโพธิ์ชัยหนองบัวนอก
กาฬสิน,วัดโพธิ์ศรีหนองบัวใน
กาฬสิน,วัดวิเศษชัยศรีหลักเหลี่ยม
กาฬสิน,วัดสังคมพัฒนา
กาฬสิน,วัดบ้านโนนเที่ยง
กาฬสิน,วัดป่าบุญญาภรณ์ถาวรนิมิต
กาฬสิน,วัดป่าพัฒนาราม
กาฬสิน,วัดป่าโพธิ์กุศล
กาฬสิน,วัดป่าอรุณธรรม
กาฬสิน,วัดศรีชมพู
กาฬสิน,วัดหนองหญ้าปล้อง
กาฬสิน,วัดป่าหวังมนตรี
กาฬสิน,วัดปฐมปฏิมากร
กาฬสิน,วัดโพธิ์ศรีสว่างอำนวย
กาฬสิน,วัดชัยสุนทร
กาฬสิน,วัดดงปอ
กาฬสิน,วัดใต้โพธิ์ค้ำ
กาฬสิน,วัดสว่างคงคา
กาฬสิน,วัดหอไตรปิฎการาม
กาฬสิน,วัดเหนือ
กาฬสิน,วัดเขตตาราม
กาฬสิน,วัดคำมัจฉาราม
กาฬสิน,วัดโพธิ์ไชยาราม
กาฬสิน,วัดหาฤทธาราม
กาฬสิน,วัดอนุหาฤทธาราม
กาฬสิน,วัดชูเถาวัลย์
กาฬสิน,วัดป่ายางเครือ
กาฬสิน,วัดเทพคีรีเหล่าค้อ
กาฬสิน,วัดดอนวัดเก่า
กาฬสิน,วัดโพธิ์ศรีสะอาด
กาฬสิน,วัดอัมพวันแกน้อย
กาฬสิน,วัดสวนป่าสมเด็จ
กาฬสิน,วัดอุดมประชาราษฎร์
กาฬสิน,วัดมณีนพาราม
กาฬสิน,วัดวิเศษไชยาราม
กาฬสิน,วัดสุนทราราม
กาฬสิน,วัดคำเม็กโนนทอง
กาฬสิน,วัดโนนไฮวนาราม
กาฬสิน,วัดศรีสุมังคลาราม
กาฬสิน,วัดสุมังคลาราม
กาฬสิน,วัดหนองโพน
กาฬสิน,วัดสว่างประทุม
กาฬสิน,วัดสุมังคลาราม
กาฬสิน,วัดสุวรรณาราม
กาฬสิน,วัดห้วยสีทน
กาฬสิน,วัดสาหินชัยมัด
กาฬสิน,วัดชัยสิทธาราม
กาฬสิน,วัดท่าม่วง
กาฬสิน,วัดภูปอ
กาฬสิน,วัดอินทรประทานพร
กาฬสิน,วัดประสิทธิ์ไชยาราม
กาฬสิน,วัดป่ากล้วย
กาฬสิน,วัดมหามัจฉาราม
กาฬสิน,วัดสะอาดนาทม
กาฬสิน,วัดอนุมัจฉาราม
กาฬสิน,วัดอัมพวัน
กาฬสิน,วัดอรุณสว่างวนาราม
กาฬสิน,วัดเกาะแก้วพิสดาร
กาฬสิน,วัดคลองรังสิตท่าแสง
กาฬสิน,วัดแดนนาบุญ
กาฬสิน,วัดบ้านโนนแพง
กาฬสิน,วัดสะอาดไชยศรี
กาฬสิน,วัดสุวรรณวารี
กาฬสิน,วัดรัตนาราม
กาฬสิน,วัดเวฬุวนาราม
กาฬสิน,วัดโสภาราม
กาฬสิน,วัดหนองกุงเหนือ
กาฬสิน,วัดกุดอ้อ
กาฬสิน,วัดดอนนาแก
กาฬสิน,วัดดอนสนวน
กาฬสิน,วัดทัศนารามเตาไห
กาฬสิน,วัดป่าพุทธมงคล
กาฬสิน,วัดโพธิ์ชัยดอนเรียบ
กาฬสิน,วัดโพธิ์ชัยหลุบใน
กาฬสิน,วัดสว่างอัมพวัน
กาฬสิน,วัดดงกระยอมอุดมคุณ
กาฬสิน,วัดดงสวางใต้
กาฬสิน,วัดดงสว่างใน
กาฬสิน,วัดโพธิ์ศรีสว่างดอนม่วง
กาฬสิน,วัดสว่างบุรีดงน้อย
กาฬสิน,วัดสว่างโพธิ์ศรีอรุณ
กาฬสิน,วัดเหล่าสูง
กาฬสิน,วัดเศวตวันวนาราม
กาฬสิน,วัดสว่างชัยศรี
กาฬสิน,วัดสว่างโพธิ์ชัย
กาฬสิน,วัดสว่างสามัคคี
กาฬสิน,วัดสว่างอรุณ
กาฬสิน,วัดพุทธปฏิมากร
กาฬสิน,วัดประชานิยม
กาฬสิน,วัดคำหงษา
กาฬสิน,วัดประชานิมิตร
กาฬสิน,วัดนทีศิลาวาส
กาฬสิน,วัดสว่างอัมพวัน
กาฬสิน,วัดคำป่าหว่าน
กาฬสิน,วัดป่าอัมพวัน
กาฬสิน,วัดชลประทานนิมิต
กาฬสิน,วัดศิริเจริญสุข
กาฬสิน,วัดอัมพวันม่วงน้อย
กาฬสิน,วัดป่ามัชฌิมวาส
กาฬสิน,วัดกุดลาย
กาฬสิน,วัดสวัสดิ์โสภาราม
กาฬสิน,วัดสว่างโคกกลาง
กาฬสิน,วัดดงบังเก่า
กาฬสิน,วัดพุทธฉิมพลี
กาฬสิน,วัดดอน
กาฬสิน,วัดป่าไม้แดง
กาฬสิน,วัดบูรพาโคกสี
กาฬสิน,วัดสระบัวบ้านสา
กาฬสิน,วัดสว่างโพธิ์ศรี
กาฬสิน,วัดสามัคคีบ้านขาม
กาฬสิน,วัดดงเค็ง
กาฬสิน,วัดดอนยานาง
กาฬสิน,วัดป่าแดง
กาฬสิน,วัดสว่างโพธิ์ทอง
กาฬสิน,วัดสว่างนิวรณ์
กาฬสิน,วัดโนนสูงใต้
กาฬสิน,วัดบูรพาสร้างมิ่ง
กาฬสิน,วัดโพธิ์หนองจาน
กาฬสิน,วัดสว่างโนนสูง
กาฬสิน,วัดอุดมผลหนองไผ่
กาฬสิน,วัดบุญเรืองศรี
กาฬสิน,วัดโพธิ์ชัยโคกใหญ่
กาฬสิน,วัดโพธิ์ชัยเชียงงาม
กาฬสิน,วัดโพธิ์ชัยบ้านตูม
กาฬสิน,วัดโพธิ์ชัยบ้านเว่อ
กาฬสิน,วัดสระบัวเชียงสา
กาฬสิน,วัดสว่างคำแมด
กาฬสิน,วัดสว่างบ้านเหล่า
กาฬสิน,วัดสามัคคีพัฒนาบ้านแดง
กาฬสิน,วัดสายทองโคกก่อง
กาฬสิน,วัดกลางโคกค้อ
กาฬสิน,วัดชัยเจริญ
กาฬสิน,วัดชุมทาง
กาฬสิน,วัดดอนตาปู่
กาฬสิน,วัดยางน้อยสามัคคี
กาฬสิน,วัดศรีนวลหัวงัว
กาฬสิน,วัดสว่างอุทัยดอนยูง
กาฬสิน,วัดสามัคคีดงบ่อ
กาฬสิน,วัดอร่ามมงคล
กาฬสิน,วัดวารีราษฎร์หนองกุง
กาฬสิน,วัดโพธิ์ศรีคำไฮ
กาฬสิน,วัดสว่างอุทัย
กาฬสิน,วัดโนนตาล
กาฬสิน,วัดบรมผาสุข
กาฬสิน,วัดป่าบุญญาวาส
กาฬสิน,วัดโพธิ์ศรีดงน้อย
กาฬสิน,วัดสว่างคำน้อย
กาฬสิน,วัดสว่างโนนชาติ
กาฬสิน,วัดสว่างโนนทัน
กาฬสิน,วัดสุธรรมาราม
กาฬสิน,วัดท่าพระงาม
กาฬสิน,วัดศรีธาตุกุดสังข์
กาฬสิน,วัดทุ่งสว่างดอนกลาง
กาฬสิน,วัดป่าดงบัง
กาฬสิน,วัดโพธิ์ชัยโคกใหญ่
กาฬสิน,วัดสระบัวโพนสิม
กาฬสิน,วัดสร้างหิน
กาฬสิน,วัดสวนพร้าวดงบัง
กาฬสิน,วัดสว่างหัวนาคำ
กาฬสิน,วัดโพธิ์ศรีบ้านแก
กาฬสิน,วัดโพธิ์ศรียางคำ
กาฬสิน,วัดโพธิ์ศรีหนองแวง
กาฬสิน,วัดหนองแวงใต้
กาฬสิน,วัดหนองแวงบ่อแก้ว
กาฬสิน,วัดหนองขาม
กาฬสิน,วัดจอมทอง
กาฬสิน,วัดพิกุลเจริญ
กาฬสิน,วัดมณีสมบูรณ์
กาฬสิน,วัดปทุมคงคา
กาฬสิน,วัดสุวรรณชัยศรี
กาฬสิน,วัดราษฎร์บำรุงหนองกาว
กาฬสิน,วัดอุดมคงคาท่าเรือ
กาฬสิน,วัดกลางสีมาราม
กาฬสิน,วัดโนนสะอาดวารี
